央视,#genre#
陕西卫视,https://h5live.gslb.cmvideo.cn/migu/kailu/shan3xiws/50/20220809/index.m3u8?msisdn=202508291200363f55a11cfafb41ef965eff1898a24db1&mdspid=&spid=600633&netType=0&sid=5910020475&pid=2028597139&timestamp=20250829120036&Channel_ID=0131_200300220100002&ProgramID=738910838&ParentNodeID=-99&assertID=5910020475&client_ip=106.13.250.90&SecurityKey=20250829120036&promotionId=&mvid=5900004331&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=e662c67ce49018bb8c9c56f3e593c43c&ddCalcu=ce36z46yc2x3cw9657ec3ef46950c198cb8b&sv=10000&ct=www
大湾区卫视,https://h5live.gslb.cmvideo.cn/wd_r3/2018/nfmedia/nfws/1000/index.m3u8?msisdn=20250829120036a12c9aec6a964c8c888577b58783d799&mdspid=&spid=699054&netType=0&sid=2200322852&pid=2028597139&timestamp=20250829120036&Channel_ID=0131_200300220100002&ProgramID=608917627&ParentNodeID=-99&assertID=2200322852&client_ip=106.13.250.90&SecurityKey=20250829120036&promotionId=&mvid=2200322852&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=915486de7924c66adddceecf8ad686c3&ddCalcu=39c1z65y84y68wd6ad8ef7c9e2e4ccd6d6da&sv=10000&ct=www
湖北卫视,https://h5live.gslb.cmvideo.cn/wd_r2/2018/ocn/hubeiwshd/1000/index.m3u8?msisdn=202508291200363f4eb20729044eed8e73616ba9e1dd48&mdspid=&spid=600633&netType=0&sid=5910022163&pid=2028597139&timestamp=20250829120036&Channel_ID=0131_200300220100002&ProgramID=947472496&ParentNodeID=-99&assertID=5910022163&client_ip=106.13.250.90&SecurityKey=20250829120036&promotionId=&mvid=5900004355&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=016e83cd2d35bd1c366a61135290c9a1&ddCalcu=10a1z96ycec08w932c5d321d1365ab6d613c&sv=10000&ct=www
吉林卫视,https://h5live.gslb.cmvideo.cn/envivo_v/2018/SD/jilin/1000/index.m3u8?msisdn=2025082912003786255981deb2413b8561b5f97d5a2ae9&mdspid=&spid=600633&netType=0&sid=5910022164&pid=2028597139&timestamp=20250829120037&Channel_ID=0131_200300220100002&ProgramID=947472500&ParentNodeID=-99&assertID=5910022164&client_ip=106.13.250.90&SecurityKey=20250829120037&promotionId=&mvid=5900004357&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=c2c7dd76f4cdc8099eb1aa68b8b0c0ef&ddCalcu=fce2z0cyc7c0dwbd87b68f64acad1cb8e099&sv=10000&ct=www
青海卫视,https://h5live.gslb.cmvideo.cn/envivo_w/2018/SD/qinghai/1000/index.m3u8?msisdn=2025082912003733ae45d4aea84c32bb04e1b75300a035&mdspid=&spid=600633&netType=0&sid=5910022166&pid=2028597139&timestamp=20250829120037&Channel_ID=0131_200300220100002&ProgramID=947472506&ParentNodeID=-99&assertID=5910022166&client_ip=106.13.250.90&SecurityKey=20250829120037&promotionId=&mvid=5900004353&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=743ee62860956cf42fa7093157742330&ddCalcu=0734z33y2ec4ew7672581630990576acff24&sv=10000&ct=www
东南卫视,https://h5live.gslb.cmvideo.cn/migu/kailu/dongnanws/50/20230724/index.m3u8?msisdn=20250829120037eff7d77e26834578bf5b29d9e042e736&mdspid=&spid=600717&netType=0&sid=5910022182&pid=2028597139&timestamp=20250829120037&Channel_ID=0131_200300220100002&ProgramID=849116810&ParentNodeID=-99&assertID=5910022182&client_ip=106.13.250.90&SecurityKey=20250829120037&promotionId=&mvid=5900006229&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=f0379cfc539525d5af968a7f1e72584e&ddCalcu=ef40z83y57c29w7cef1cf573a9856295fda5&sv=10000&ct=www
海南卫视,https://h5live.gslb.cmvideo.cn/envivo_x/SD/lvyou/711/index.m3u8?msisdn=20250829120037770121f842054e3b837f66b315c8a3cb&mdspid=&spid=600633&netType=0&sid=5910022165&pid=2028597139&timestamp=20250829120037&Channel_ID=0131_200300220100002&ProgramID=947472502&ParentNodeID=-99&assertID=5910022165&client_ip=106.13.250.90&SecurityKey=20250829120037&promotionId=&mvid=5900004359&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=5e742565e39175eb56d886a0061669ec&ddCalcu=c5eez97y64c62w1566050ea3698187d56e5b&sv=10000&ct=www
海峡卫视,https://h5live.gslb.cmvideo.cn/migu/kailu/haixiaws/50/20230724/index.m3u8?msisdn=202508291200374e9d0e5f880f4f1bb639d364f100d379&mdspid=&spid=600717&netType=0&sid=5910022183&pid=2028597139&timestamp=20250829120037&Channel_ID=0131_200300220100002&ProgramID=849119120&ParentNodeID=-99&assertID=5910022183&client_ip=106.13.250.90&SecurityKey=20250829120037&promotionId=&mvid=5900006231&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=d4874858836c955555e590966ffa8d14&ddCalcu=4d14zd8y87ca4wf8f5686893069c59e55555&sv=10000&ct=www
中国农林卫视,https://h5live.gslb.cmvideo.cn/migu/kailu/zgnlws/50/20250804/index.m3u8?msisdn=202508291200373d0f5131f1a44c04a6369e412579cfbe&mdspid=&spid=600572&netType=0&sid=5910022186&pid=2028597139&timestamp=20250829120037&Channel_ID=0131_200300220100002&ProgramID=956904896&ParentNodeID=-99&assertID=5910022186&client_ip=106.13.250.90&SecurityKey=20250829120037&promotionId=&mvid=5900006709&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=02d573fadfb155862c23bfcd8137dc93&ddCalcu=3092zcdyd5d77w331f8addcffbb13525c826&sv=10000&ct=www
兵团卫视,https://h5live.gslb.cmvideo.cn/migu/kailu/btws/50/20250804/index.m3u8?msisdn=20250829120037940a786f81e2464ea58dff0663e8458a&mdspid=&spid=600697&netType=0&sid=5910022192&pid=2028597139&timestamp=20250829120037&Channel_ID=0131_200300220100002&ProgramID=956923145&ParentNodeID=-99&assertID=5910022192&client_ip=106.13.250.90&SecurityKey=20250829120037&promotionId=&mvid=5900006716&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=4b9978b8cfc0ecaa1a350a99299699f1&ddCalcu=14fbz99y99d67w989b289c9fac005e3caa1a&sv=10000&ct=www
地方,#genre#
上海新闻综合,https://h5live.gslb.cmvideo.cn/wd_r4/dfl/xinwenzonghehd/600/index.m3u8?msisdn=20250829120037dcd97d5ff1e3424b884b454c6908e75d&mdspid=&spid=699212&netType=0&sid=5500002275&pid=2028597139&timestamp=20250829120037&Channel_ID=0131_200300220100002&ProgramID=651632657&ParentNodeID=-99&assertID=5500002275&client_ip=106.13.250.90&SecurityKey=20250829120037&promotionId=&mvid=5100001716&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=c69933b340c0f6e521ff99be79eda11d&ddCalcu=dc16z19ya9dd3we39b73e4b09c90fff61e25&sv=10000&ct=www
上视东方影视,https://h5live.gslb.cmvideo.cn/wd_r4/dfl/dianshijuhd/600/index.m3u8?msisdn=202508291200377f9525a212854ae7b59962de101b6119&mdspid=&spid=699212&netType=0&sid=5500002274&pid=2028597139&timestamp=20250829120037&Channel_ID=0131_200300220100002&ProgramID=617290047&ParentNodeID=-99&assertID=5500002274&client_ip=106.13.250.90&SecurityKey=20250829120037&promotionId=&mvid=5100001715&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=9a4497112c62f62681ede1f52888ad0a&ddCalcu=a90azd4ya4z89w87812152fc16e2dfe61286&sv=10000&ct=www
上海第一财经,https://h5live.gslb.cmvideo.cn/wd_r1/2018/bestv/dycj/1000/index.m3u8?msisdn=202508291200376752007cef9f47629c79bbe4394d7a8e&mdspid=&spid=699212&netType=0&sid=2201008312&pid=2028597139&timestamp=20250829120037&Channel_ID=0131_200300220100002&ProgramID=608780988&ParentNodeID=-99&assertID=2201008312&client_ip=106.13.250.90&SecurityKey=20250829120037&promotionId=&mvid=2201008312&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=30723ae0578229e7483dcaa1e7211e88&ddCalcu=8380ze7y12y13w2a7ee015a7a8c2d2398e47&sv=10000&ct=www
南京新闻综合频道,https://h5live.gslb.cmvideo.cn/migu/kailu/nanjingxwzh/50/20230719/index.m3u8?msisdn=20250829120037f147d46bf3b04ca1ba954c7969abd154&mdspid=&spid=699067&netType=0&sid=5910021863&pid=2028597139&timestamp=20250829120037&Channel_ID=0131_200300220100002&ProgramID=838109047&ParentNodeID=-99&assertID=5910021863&client_ip=106.13.250.90&SecurityKey=20250829120037&promotionId=&mvid=5900006203&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=594343e64edfa6d1b59abfc20df0a1fb&ddCalcu=b5f9z14ya3x04wf3de0624cefdbfaa965db1&sv=10000&ct=www
南京教科频道,https://h5live.gslb.cmvideo.cn/migu/kailu/nanjingkj/50/20230719/index.m3u8?msisdn=20250829120037d1144043f97942e990d3e0de46ea40ce&mdspid=&spid=699067&netType=0&sid=5910021865&pid=2028597139&timestamp=20250829120037&Channel_ID=0131_200300220100002&ProgramID=838153729&ParentNodeID=-99&assertID=5910021865&client_ip=106.13.250.90&SecurityKey=20250829120037&promotionId=&mvid=5900006205&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=fb141396b06dfabe1b5b4b3c3a368b69&ddCalcu=9f6bzb1y84x61w33a936cb30b64dbf5abb1e&sv=10000&ct=www
南京十八频道,https://h5live.gslb.cmvideo.cn/migu/kailu/nanjingsb/50/20230719/index.m3u8?msisdn=2025082912003718828b750c674613b88519d64b9586b4&mdspid=&spid=699067&netType=0&sid=5910021864&pid=2028597139&timestamp=20250829120037&Channel_ID=0131_200300220100002&ProgramID=838151753&ParentNodeID=-99&assertID=5910021864&client_ip=106.13.250.90&SecurityKey=20250829120037&promotionId=&mvid=5900006207&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=d5b2475d70e48054d8ab5b54b888d792&ddCalcu=2d95z7byd2x84w8785bd4750be54b8a085d4&sv=10000&ct=www
体育休闲频道,https://h5live.gslb.cmvideo.cn/wd_r2/jstv/jstiyu/600/index.m3u8?msisdn=202508291200379c43a61e64cf48b9a2552f2ce1830c34&mdspid=&spid=699067&netType=0&sid=5500260554&pid=2028597139&timestamp=20250829120037&Channel_ID=0131_200300220100002&ProgramID=626064707&ParentNodeID=-99&assertID=5500260554&client_ip=106.13.250.90&SecurityKey=20250829120037&promotionId=&mvid=5100186459&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=ef7207450cbafdba3203c9b61af77bed&ddCalcu=deefzb7y72w70wf7a41560bc9bca3f0d2b3a&sv=10000&ct=www
江苏城市频道,https://h5live.gslb.cmvideo.cn/wd_r2/jstv/jschengshi/600/index.m3u8?msisdn=2025082912003700f57739f6764ac29137a61284bde42a&mdspid=&spid=699067&netType=0&sid=5500260508&pid=2028597139&timestamp=20250829120037&Channel_ID=0131_200300220100002&ProgramID=626064714&ParentNodeID=-99&assertID=5500260508&client_ip=106.13.250.90&SecurityKey=20250829120037&promotionId=&mvid=5100186409&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=b2f9ea347705e73c78c6d50b9a13e21c&ddCalcu=cb12z2fye9w3ew1aa394b70750d56ec7837c&sv=10000&ct=www
江苏国际,https://h5live.gslb.cmvideo.cn/wd_r2/jstv/jsguoji/600/index.m3u8?msisdn=20250829120037c50e8d7a582445edb5be65446e4b6828&mdspid=&spid=699067&netType=0&sid=5500260577&pid=2028597139&timestamp=20250829120037&Channel_ID=0131_200300220100002&ProgramID=626064674&ParentNodeID=-99&assertID=5500260577&client_ip=106.13.250.90&SecurityKey=20250829120037&promotionId=&mvid=5100186482&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=80fa458e08813d9c55e76202fa62027f&ddCalcu=f870z2fy0aw24w65a8fe2008286173ed595c&sv=10000&ct=www
江苏教育,https://h5live.gslb.cmvideo.cn/wd_r2/jstv/jsjiaoyu/600/index.m3u8?msisdn=20250829120037c25e2d5f02ca4663927a4a8676ef0bb4&mdspid=&spid=699067&netType=0&sid=5500287493&pid=2028597139&timestamp=20250829120037&Channel_ID=0131_200300220100002&ProgramID=628008321&ParentNodeID=-99&assertID=5500287493&client_ip=106.13.250.90&SecurityKey=20250829120037&promotionId=&mvid=5101012819&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=0097fc514552539f0ea01769e89fd546&ddCalcu=6040z59yd7wffw9c85e19465751205a3e90f&sv=10000&ct=www
江苏影视频道,https://h5live.gslb.cmvideo.cn/wd_r2/jstv/jsyingshi/600/index.m3u8?msisdn=202508291200377373462644844e9db4bc4f4e7bb417fe&mdspid=&spid=699067&netType=0&sid=5500260517&pid=2028597139&timestamp=20250829120037&Channel_ID=0131_200300220100002&ProgramID=626064697&ParentNodeID=-99&assertID=5500260517&client_ip=106.13.250.90&SecurityKey=20250829120037&promotionId=&mvid=5100186424&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=2fdfb2a640af85dcbe06e6171f3f3eba&ddCalcu=a2bfzedy3fwfbw32fa1674106aef6805edbc&sv=10000&ct=www
江苏综艺频道,https://h5live.gslb.cmvideo.cn/wd_r2/jstv/jszongyi/600/index.m3u8?msisdn=20250829120037be833a69f06342cda2e0abd760315807&mdspid=&spid=699067&netType=0&sid=5500260513&pid=2028597139&timestamp=20250829120037&Channel_ID=0131_200300220100002&ProgramID=626065193&ParentNodeID=-99&assertID=5500260513&client_ip=106.13.250.90&SecurityKey=20250829120037&promotionId=&mvid=5100186420&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=32f7a7208c999f92e0a16f368525d17d&ddCalcu=d372z1fyd7w5aw275280683cf96919af09e2&sv=10000&ct=www
公共新闻频道,https://h5live.gslb.cmvideo.cn/wd_r2/jstv/jsgonggong/600/index.m3u8?msisdn=20250829120037c7c95b7bdd2b4758944cc5adc950f60a&mdspid=&spid=699067&netType=0&sid=5500260520&pid=2028597139&timestamp=20250829120037&Channel_ID=0131_200300220100002&ProgramID=626064693&ParentNodeID=-99&assertID=5500260520&client_ip=106.13.250.90&SecurityKey=20250829120037&promotionId=&mvid=5100186429&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=d825a5b47fb68b93bc14a6df46d6233e&ddCalcu=ed38z32y25w6awd56b44f7df6ba6481bc9b3&sv=10000&ct=www
盐城新闻综合,https://h5live.gslb.cmvideo.cn/migu/kailu/ycxwzh/50/20250604/index.m3u8?msisdn=20250829120037267f4cd61cc84051998a2eec949ec3cf&mdspid=&spid=699067&netType=0&sid=5500469360&pid=2028597139&timestamp=20250829120037&Channel_ID=0131_200300220100002&ProgramID=639731825&ParentNodeID=-99&assertID=5500469360&client_ip=106.13.250.90&SecurityKey=20250829120037&promotionId=&mvid=5102012617&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=16f99ff3725b14063fcfa7e14377dd2b&ddCalcu=b126zdfyd9x79w7f3f4317e275abf1c4f036&sv=10000&ct=www
淮安新闻综合,https://h5live.gslb.cmvideo.cn/wd_r2/jstv/haxinwenzonghe/600/index.m3u8?msisdn=20250829120037f9235751122b4677b6b6709e653e27f5&mdspid=&spid=699067&netType=0&sid=5500469363&pid=2028597139&timestamp=20250829120037&Channel_ID=0131_200300220100002&ProgramID=639731826&ParentNodeID=-99&assertID=5500469363&client_ip=106.13.250.90&SecurityKey=20250829120037&promotionId=&mvid=5102012618&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=6bb1a426dfc7466aa0f9b10f5ae3942e&ddCalcu=e62bz4by91x3awe4a256fd0f1cb794f606aa&sv=10000&ct=www
泰州新闻综合,https://h5live.gslb.cmvideo.cn/wd_r2/jstv/tzxinwenzonghe/600/index.m3u8?msisdn=20250829120037006a45c4613c4a04b2fc65209be4d758&mdspid=&spid=699067&netType=0&sid=5500469354&pid=2028597139&timestamp=20250829120037&Channel_ID=0131_200300220100002&ProgramID=639731818&ParentNodeID=-99&assertID=5500469354&client_ip=106.13.250.90&SecurityKey=20250829120037&promotionId=&mvid=5102012615&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=752d97d9efbcdd563210a8ac318d2374&ddCalcu=4775z32y2dxd9w871d39ceaf8bac0d1d2536&sv=10000&ct=www
连云港新闻综合,https://h5live.gslb.cmvideo.cn/wd_r2/jstv/lygxinwenzonghe/600/index.m3u8?msisdn=20250829120037dae882945a56429a8e68af078796ad08&mdspid=&spid=699067&netType=0&sid=5500469369&pid=2028597139&timestamp=20250829120037&Channel_ID=0131_200300220100002&ProgramID=639731715&ParentNodeID=-99&assertID=5500469369&client_ip=106.13.250.90&SecurityKey=20250829120037&promotionId=&mvid=5102012621&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=0991ce4449542be7b238949f2ecaa2c0&ddCalcu=00c9z29ya1xacwcee424f4994594823b2eb7&sv=10000&ct=www
宿迁新闻综合,https://h5live.gslb.cmvideo.cn/wd_r2/jstv/sqxinwenzonghe/600/index.m3u8?msisdn=20250829120038b1db72b5a13b46b5bfdc66b8dde13673&mdspid=&spid=699067&netType=0&sid=5500469357&pid=2028597139&timestamp=20250829120038&Channel_ID=0131_200300220100002&ProgramID=639731832&ParentNodeID=-99&assertID=5500469357&client_ip=106.13.250.90&SecurityKey=20250829120038&promotionId=&mvid=5102012616&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=0cba7f258b4003b8cb5315b32469e209&ddCalcu=900cz2byeax97w6f422538bb54103053bbc8&sv=10000&ct=www
徐州新闻综合,https://h5live.gslb.cmvideo.cn/wd_r2/jstv/xzxinwenzonghe/600/index.m3u8?msisdn=20250829120038a203fedf2130414aa80eae695d07aebb&mdspid=&spid=699067&netType=0&sid=5500469368&pid=2028597139&timestamp=20250829120038&Channel_ID=0131_200300220100002&ProgramID=639731747&ParentNodeID=-99&assertID=5500469368&client_ip=106.13.250.90&SecurityKey=20250829120038&promotionId=&mvid=5102012620&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=4617a7ff75b5e04c7c1c4ff8f6266968&ddCalcu=8466z91y67x6aw276fff87f5fb45ce10c47c&sv=10000&ct=www
优漫卡通频道,https://h5live.gslb.cmvideo.cn/wd_r2/jstv/ymkt/600/index.m3u8?msisdn=20250829120038eff56d3dfed843a68807fd319900a5f1&mdspid=&spid=699067&netType=0&sid=5500260553&pid=2028597139&timestamp=20250829120038&Channel_ID=0131_200300220100002&ProgramID=626064703&ParentNodeID=-99&assertID=5500260553&client_ip=106.13.250.90&SecurityKey=20250829120038&promotionId=&mvid=5100186455&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=64219a8462576cdfccf74e386b699bc3&ddCalcu=36c4zb2y91w99w6ab8648632e54776fccdcf&sv=10000&ct=www
江阴新闻综合,https://h5live.gslb.cmvideo.cn/migu/kailu/jyxwzh/50/20250604/index.m3u8?msisdn=202508291200388232fd8f5f3e467d8c8c28a76f3a1636&mdspid=&spid=699067&netType=0&sid=5910022177&pid=2028597139&timestamp=20250829120038&Channel_ID=0131_200300220100002&ProgramID=955227979&ParentNodeID=-99&assertID=5910022177&client_ip=106.13.250.90&SecurityKey=20250829120038&promotionId=&mvid=5900006705&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=6683320df631cb264e1afbd9d91d3d14&ddCalcu=4616zd8y33dd3w1290dd9fd6b3f1ac1be246&sv=10000&ct=www
南通新闻综合,https://h5live.gslb.cmvideo.cn/migu/kailu/ntxwzh/50/20250604/index.m3u8?msisdn=20250829120038e87edca7659e482487ba9f44622a9e0b&mdspid=&spid=699067&netType=0&sid=5910022178&pid=2028597139&timestamp=20250829120038&Channel_ID=0131_200300220100002&ProgramID=955227985&ParentNodeID=-99&assertID=5910022178&client_ip=106.13.250.90&SecurityKey=20250829120038&promotionId=&mvid=5900006706&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=0cc742acb71490e321396a8eef736cd9&ddCalcu=90dczccy67d34w72faeceb87a16499301e23&sv=10000&ct=www
宜兴新闻综合,https://h5live.gslb.cmvideo.cn/migu/kailu/yxxwzh/50/20250604/index.m3u8?msisdn=20250829120038cade748e3e5f4d90be7ef4a480a70099&mdspid=&spid=699067&netType=0&sid=5910022179&pid=2028597139&timestamp=20250829120038&Channel_ID=0131_200300220100002&ProgramID=955227996&ParentNodeID=-99&assertID=5910022179&client_ip=106.13.250.90&SecurityKey=20250829120038&promotionId=&mvid=5900006707&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=1d36dbfa127cf2f05d148417a588c6d0&ddCalcu=01ddz63yc6d8dw8b5faa7112478c4f12df50&sv=10000&ct=www
溧水新闻综合,https://h5live.gslb.cmvideo.cn/migu/kailu/wxxwzh/50/20250604/index.m3u8?msisdn=20250829120038dd4ceb09173142fd90eb057940d0a65b&mdspid=&spid=699067&netType=0&sid=5500469349&pid=2028597139&timestamp=20250829120038&Channel_ID=0131_200300220100002&ProgramID=639737327&ParentNodeID=-99&assertID=5500469349&client_ip=106.13.250.90&SecurityKey=20250829120038&promotionId=&mvid=5102012612&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=49ee9ae6b25706d86792e109180609f7&ddCalcu=74f9z9ey0ex69w0a8e169b0215e720967d68&sv=10000&ct=www
陕西银龄频道,https://h5live.gslb.cmvideo.cn/migu/kailu/sxylpd/50/20250804/index.m3u8?msisdn=202508291200381205f75f480a41688493212443f54602&mdspid=&spid=600572&netType=0&sid=5910022191&pid=2028597139&timestamp=20250829120038&Channel_ID=0131_200300220100002&ProgramID=956909362&ParentNodeID=-99&assertID=5910022191&client_ip=106.13.250.90&SecurityKey=20250829120038&promotionId=&mvid=5900006714&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=04911dba1612ea3e6332a73a188856d8&ddCalcu=80d4z69y51d81w8d8b1aa13671a22e3a336e&sv=10000&ct=www
陕西都市青春频道,https://h5live.gslb.cmvideo.cn/migu/kailu/sxdsqc/50/20250804/index.m3u8?msisdn=2025082912003861c5b5b02e7042d9bb1148cdb940483a&mdspid=&spid=600572&netType=0&sid=5910022190&pid=2028597139&timestamp=20250829120038&Channel_ID=0131_200300220100002&ProgramID=956909358&ParentNodeID=-99&assertID=5910022190&client_ip=106.13.250.90&SecurityKey=20250829120038&promotionId=&mvid=5900006713&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=44acd9edd8f3f318ed3016266bcdc186&ddCalcu=6484z1ayccdddwc9be6d6d286f130f33d1e8&sv=10000&ct=www
陕西秦腔频道,https://h5live.gslb.cmvideo.cn/migu/kailu/sxqqpd/50/20250804/index.m3u8?msisdn=20250829120038334d4d2edd3148c69902b3a04dafaf8c&mdspid=&spid=600572&netType=0&sid=5910022188&pid=2028597139&timestamp=20250829120038&Channel_ID=0131_200300220100002&ProgramID=956909303&ParentNodeID=-99&assertID=5910022188&client_ip=106.13.250.90&SecurityKey=20250829120038&promotionId=&mvid=5900006711&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=19df9c7081da55599e030918a86105f0&ddCalcu=01f9z5dy0fd19w6c87a088119d0a3505e599&sv=10000&ct=www
陕西新闻资讯频道,https://h5live.gslb.cmvideo.cn/migu/kailu/sxxwzx/50/20250804/index.m3u8?msisdn=20250829120038705f6b86b1b04b8dbe10eea2a1541a4b&mdspid=&spid=600572&netType=0&sid=5910022187&pid=2028597139&timestamp=20250829120038&Channel_ID=0131_200300220100002&ProgramID=956909289&ParentNodeID=-99&assertID=5910022187&client_ip=106.13.250.90&SecurityKey=20250829120038&promotionId=&mvid=5900006710&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=42eb939efa609cf77d7ff81414458551&ddCalcu=1452z5ey8bd59w43491e4f1a86f0f97cdf77&sv=10000&ct=www
财富天下,https://h5live.gslb.cmvideo.cn/migu/kailu/cftx/50/20250804/index.m3u8?msisdn=20250829120038262a1cca9f21403bbd2f3f447f24be54&mdspid=&spid=600697&netType=0&sid=5910022193&pid=2028597139&timestamp=20250829120038&Channel_ID=0131_200300220100002&ProgramID=956923159&ParentNodeID=-99&assertID=5910022193&client_ip=106.13.250.90&SecurityKey=20250829120038&promotionId=&mvid=5900006715&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgsph5&tid=h5&conFee=0&puData=4089507de96764e604debfb9f1dcbbc4&ddCalcu=44c0zb8yb9dc5wd017fd9eb9f6b7e6d44e06&sv=10000&ct=www
影视,#genre#
